Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	negative regulation of cell-substrate adhesion (GO:0010812)	1/35	0.0628059195635094	0.1339594613474853	0	0	16.28186274509804	45.063408386674496	RCC2
GO_Biological_Process_2018	positive regulation of osteoblast differentiation (GO:0045669)	1/35	0.0628059195635094	0.1339594613474853	0	0	16.28186274509804	45.063408386674496	IFITM1
GO_Biological_Process_2018	transferrin transport (GO:0033572)	1/36	0.0645427644249927	0.1359431975701409	0	0	15.815873015873017	43.34224956187957	ATP6V0C
GO_Biological_Process_2018	ferric iron transport (GO:0015682)	1/36	0.0645427644249927	0.1359431975701409	0	0	15.815873015873017	43.34224956187957	ATP6V0C
GO_Biological_Process_2018	homotypic cell-cell adhesion (GO:0034109)	1/38	0.0680070639481578	0.1414714848798098	0	0	14.95945945945946	40.2131766656101	HSPB1
GO_Biological_Process_2018	retina homeostasis (GO:0001895)	1/38	0.0680070639481578	0.1414714848798098	0	0	14.95945945945946	40.2131766656101	HSPB1
GO_Biological_Process_2018	skeletal muscle tissue development (GO:0007519)	1/39	0.069734529574374	0.1432959540644149	0	0	14.565058479532164	38.78761998968224	MYLPF
GO_Biological_Process_2018	purine ribonucleoside monophosphate biosynthetic process (GO:0009168)	1/39	0.069734529574374	0.1432959540644149	0	0	14.565058479532164	38.78761998968224	CHCHD10
GO_Biological_Process_2018	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	2/236	0.0705232533498878	0.143343109958843	0	0	4.817826617826618	12.775974239360451	PABPN1;HNRNPA0
GO_Biological_Process_2018	positive regulation of cytokine biosynthetic process (GO:0042108)	1/40	0.0714588797420938	0.143343109958843	0	0	14.190883190883191	37.444534151430766	HSPB1
GO_Biological_Process_2018	positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/40	0.0714588797420938	0.143343109958843	0	0	14.190883190883191	37.444534151430766	RCC2
GO_Biological_Process_2018	negative regulation of cytokine secretion (GO:0050710)	1/40	0.0714588797420938	0.143343109958843	0	0	14.190883190883191	37.444534151430766	TMSB4X
GO_Biological_Process_2018	regulation of substrate adhesion-dependent cell spreading (GO:1900024)	1/41	0.073180119912113	0.1459272213632076	0	0	13.835416666666667	36.17728305000016	RCC2
GO_Biological_Process_2018	regulation of protein modification process (GO:0031399)	1/42	0.0748982555185005	0.148289910974621	0	0	13.497289972899727	34.979909800646844	HSPB1
GO_Biological_Process_2018	histone H3 acetylation (GO:0043966)	1/43	0.0766132920442956	0.148289910974621	0	0	13.17526455026455	33.84705294145367	JADE1
GO_Biological_Process_2018	development of primary male sexual characteristics (GO:0046546)	1/43	0.0766132920442956	0.148289910974621	0	0	13.17526455026455	33.84705294145367	ZFP42
GO_Biological_Process_2018	response to unfolded protein (GO:0006986)	1/43	0.0766132920442956	0.148289910974621	0	0	13.17526455026455	33.84705294145367	HSPB1
GO_Biological_Process_2018	male gonad development (GO:0008584)	1/43	0.0766132920442956	0.148289910974621	0	0	13.17526455026455	33.84705294145367	ZFP42
GO_Biological_Process_2018	ribosomal small subunit biogenesis (GO:0042274)	1/44	0.0783252348768027	0.148289910974621	0	0	12.868217054263566	32.773874698042434	RPSA
GO_Biological_Process_2018	amide biosynthetic process (GO:0043604)	1/44	0.0783252348768027	0.148289910974621	0	0	12.868217054263566	32.773874698042434	ASNS
GO_Biological_Process_2018	regulation of focal adhesion assembly (GO:0051893)	1/44	0.0783252348768027	0.148289910974621	0	0	12.868217054263566	32.773874698042434	RCC2
GO_Biological_Process_2018	carboxylic acid biosynthetic process (GO:0046394)	1/44	0.0783252348768027	0.148289910974621	0	0	12.868217054263566	32.773874698042434	ASNS
GO_Biological_Process_2018	protein polymerization (GO:0051258)	1/45	0.0800340894644018	0.1506787047458291	0	0	12.575126262626265	31.755999257171126	GPX4
GO_Biological_Process_2018	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	1/46	0.0817398612231702	0.1521896863657921	0	0	12.295061728395062	30.789459546748624	JADE1
GO_Biological_Process_2018	icosanoid metabolic process (GO:0006690)	1/46	0.0817398612231702	0.1521896863657921	0	0	12.295061728395062	30.789459546748624	GPX4
GO_Biological_Process_2018	negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	1/47	0.0834425555494731	0.1527951277543607	0	0	12.027173913043478	29.870651141018534	TMSB4X
GO_Biological_Process_2018	positive regulation of tumor necrosis factor production (GO:0032760)	1/47	0.0834425555494731	0.1527951277543607	0	0	12.027173913043478	29.870651141018534	HSPB1
GO_Biological_Process_2018	histone H4 acetylation (GO:0043967)	1/47	0.0834425555494731	0.1527951277543607	0	0	12.027173913043478	29.870651141018534	JADE1
GO_Biological_Process_2018	mRNA splicing, via spliceosome (GO:0000398)	2/261	0.0838786309630763	0.1527951277543607	0	0	4.34726971869829	10.774205429315042	PABPN1;HNRNPA0
GO_Biological_Process_2018	gonad development (GO:0008406)	1/49	0.0868387334939797	0.1556630488695275	0	0	11.52488425925926	28.16338868908917	ZFP42
GO_Biological_Process_2018	glutathione metabolic process (GO:0006749)	1/49	0.0868387334939797	0.1556630488695275	0	0	11.52488425925926	28.16338868908917	GSTA4
GO_Biological_Process_2018	antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	1/49	0.0868387334939797	0.1556630488695275	0	0	11.52488425925926	28.16338868908917	RPL30
GO_Biological_Process_2018	negative regulation of viral genome replication (GO:0045071)	1/50	0.0885322278902676	0.1578590518466677	0	0	11.289115646258503	27.36920368672352	IFITM1
GO_Biological_Process_2018	positive regulation of ossification (GO:0045778)	1/52	0.0919100543240614	0.1621659073675849	0	0	10.845315904139431	25.88717095002956	IFITM1
GO_Biological_Process_2018	positive regulation of mitotic cell cycle (GO:0045931)	1/52	0.0919100543240614	0.1621659073675849	0	0	10.845315904139431	25.88717095002956	ASNS
GO_Biological_Process_2018	negative regulation of cellular component organization (GO:0051129)	1/54	0.0952757000126653	0.167228702626397	0	0	10.435010482180294	24.53250600399325	RPL13A
GO_Biological_Process_2018	mRNA processing (GO:0006397)	2/283	0.096220605601838	0.168012145532743	0	0	4.002440264361972	9.37015992677497	PABPN1;HNRNPA0
GO_Biological_Process_2018	regulation of cellular catabolic process (GO:0031329)	1/55	0.0969539684282954	0.168420037939874	0	0	10.24125514403292	23.89816310810052	HSPB1
GO_Biological_Process_2018	ribosome assembly (GO:0042255)	1/56	0.0986292076661205	0.169581851956544	0	0	10.054545454545456	23.290226801945256	RPSA
GO_Biological_Process_2018	ATP metabolic process (GO:0046034)	1/56	0.0986292076661205	0.169581851956544	0	0	10.054545454545456	23.290226801945256	CHCHD10
GO_Biological_Process_2018	regulation of protein metabolic process (GO:0051246)	1/59	0.1036368033347257	0.1772873234710791	0	0	9.533045977011492	21.61010698803553	KLF2
GO_Biological_Process_2018	negative regulation of viral life cycle (GO:1903901)	1/61	0.106960151720386	0.1811335232651763	0	0	9.214351851851852	20.5968308140023	IFITM1
GO_Biological_Process_2018	RNA 3'-end processing (GO:0031123)	1/61	0.106960151720386	0.1811335232651763	0	0	9.214351851851852	20.5968308140023	PABPN1
GO_Biological_Process_2018	regulation of translational initiation (GO:0006446)	1/62	0.1086173271397963	0.1830201962305568	0	0	9.062841530054644	20.11882244883129	HSPB1
GO_Biological_Process_2018	regulation of viral genome replication (GO:0045069)	1/63	0.1102715103728266	0.1839678168101117	0	0	8.91621863799283	19.658565146558267	IFITM1
GO_Biological_Process_2018	adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway (GO:0007193)	1/63	0.1102715103728266	0.1839678168101117	0	0	8.91621863799283	19.658565146558267	AKAP12
GO_Biological_Process_2018	cellular response to type I interferon (GO:0071357)	1/65	0.1135709213309876	0.1876147082771708	0	0	8.63671875	18.78769422199511	IFITM1
GO_Biological_Process_2018	type I interferon signaling pathway (GO:0060337)	1/65	0.1135709213309876	0.1876147082771708	0	0	8.63671875	18.78769422199511	IFITM1
GO_Biological_Process_2018	regulation of cell migration (GO:0030334)	2/316	0.115632546231101	0.1900886247799075	0	0	3.575796178343949	7.714200334218894	IFITM1;RCC2
GO_Biological_Process_2018	insulin receptor signaling pathway (GO:0008286)	1/67	0.1168584265281215	0.1911713094173638	0	0	8.37415824915825	17.977576828172595	ATP6V0C
GO_Biological_Process_2018	termination of RNA polymerase II transcription (GO:0006369)	1/68	0.1184977275216925	0.1919891066096652	0	0	8.248756218905474	17.593454526083946	PABPN1
GO_Biological_Process_2018	monocarboxylic acid biosynthetic process (GO:0072330)	1/68	0.1184977275216925	0.1919891066096652	0	0	8.248756218905474	17.593454526083946	ASNS
GO_Biological_Process_2018	negative regulation of angiogenesis (GO:0016525)	1/69	0.1201340677322892	0.1927865753608642	0	0	8.12704248366013	17.222397118954486	KLF2
GO_Biological_Process_2018	regulation of osteoblast differentiation (GO:0045667)	1/69	0.1201340677322892	0.1927865753608642	0	0	8.12704248366013	17.222397118954486	IFITM1
GO_Biological_Process_2018	phospholipid metabolic process (GO:0006644)	1/70	0.1217674523301673	0.1935642992229546	0	0	8.008856682769727	16.86378645814782	GPX4
GO_Biological_Process_2018	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	1/70	0.1217674523301673	0.1935642992229546	0	0	8.008856682769727	16.86378645814782	HSPB1
GO_Biological_Process_2018	histone acetylation (GO:0016573)	1/71	0.1233978865403968	0.194322840019223	0	0	7.894047619047619	16.517041814545937	JADE1
GO_Biological_Process_2018	defense response to Gram-negative bacterium (GO:0050829)	1/71	0.1233978865403968	0.194322840019223	0	0	7.894047619047619	16.517041814545937	RPL30
GO_Biological_Process_2018	regulation of epithelial cell proliferation (GO:0050678)	1/72	0.1250253755206387	0.1959700072114198	0	0	7.782472613458529	16.181617135394756	NME2
GO_Biological_Process_2018	mRNA 3'-end processing (GO:0031124)	1/74	0.1282715384991091	0.199876735555225	0	0	7.568493150684931	15.542701942518896	PABPN1
GO_Biological_Process_2018	purine ribonucleotide biosynthetic process (GO:0009152)	1/75	0.1298902228088851	0.199876735555225	0	0	7.46584084084084	15.238271103442942	CHCHD10
GO_Biological_Process_2018	negative regulation of cellular amide metabolic process (GO:0034249)	1/75	0.1298902228088851	0.199876735555225	0	0	7.46584084084084	15.238271103442942	RPL13A
GO_Biological_Process_2018	regulation of defense response (GO:0031347)	1/75	0.1298902228088851	0.199876735555225	0	0	7.46584084084084	15.238271103442942	TMSB4X
GO_Biological_Process_2018	hemopoiesis (GO:0030097)	1/76	0.1315059825524281	0.201443255091674	0	0	7.365925925925926	14.943275535371535	PRRC2C
GO_Biological_Process_2018	positive regulation of translation (GO:0045727)	1/78	0.1347287487922272	0.2054461010994595	0	0	7.173881673881674	14.379986917991172	YBX3
GO_Biological_Process_2018	negative regulation of mitotic cell cycle phase transition (GO:1901991)	1/79	0.1363357655606339	0.2069601486213226	0	0	7.081552706552706	14.110946742753484	JADE1
GO_Biological_Process_2018	nucleic acid metabolic process (GO:0090304)	1/80	0.1379398782346534	0.2084562285429516	0	0	6.991561181434599	13.849844705127882	HNRNPA0
GO_Biological_Process_2018	positive regulation of cell cycle (GO:0045787)	1/82	0.1411394117278351	0.2113954744545796	0	0	6.818244170096022	13.350170777011757	ASNS
GO_Biological_Process_2018	negative regulation of NF-kappaB transcription factor activity (GO:0032088)	1/82	0.1411394117278351	0.2113954744545796	0	0	6.818244170096022	13.350170777011757	TMSB4X
GO_Biological_Process_2018	cellular response to molecule of bacterial origin (GO:0071219)	1/84	0.1443273899614286	0.2152138514026612	0	0	6.653279785809906	12.878560859975796	PABPN1
GO_Biological_Process_2018	negative regulation of translation (GO:0017148)	1/88	0.1506688428859167	0.2236801764429689	0	0	6.346104725415071	12.011088021305998	RPL13A
GO_Biological_Process_2018	negative regulation of cellular protein metabolic process (GO:0032269)	1/89	0.1522470473115751	0.2250318199298282	0	0	6.273674242424242	11.80862815009642	RPL13A
GO_Biological_Process_2018	cell-matrix adhesion (GO:0007160)	1/90	0.1538223982902694	0.225724489563249	0	0	6.202871410736579	11.611506075891745	RCC2
GO_Biological_Process_2018	cellular response to acid chemical (GO:0071229)	1/91	0.1553949008269251	0.225724489563249	0	0	6.133641975308642	11.419526641299596	KLF2
GO_Biological_Process_2018	cellular response to lipopolysaccharide (GO:0071222)	1/91	0.1553949008269251	0.225724489563249	0	0	6.133641975308642	11.419526641299596	PABPN1
GO_Biological_Process_2018	negative regulation of kinase activity (GO:0033673)	1/91	0.1553949008269251	0.225724489563249	0	0	6.133641975308642	11.419526641299596	HSPB1
GO_Biological_Process_2018	regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	1/93	0.1585313805776318	0.2292921684749438	0	0	5.99969806763285	11.050260223410378	KLF2
GO_Biological_Process_2018	positive regulation of protein metabolic process (GO:0051247)	1/96	0.1632148618429656	0.2342937450601962	0	0	5.809356725146199	10.53054991851772	KLF2
GO_Biological_Process_2018	negative regulation of cell motility (GO:2000146)	1/97	0.1647703785734911	0.2342937450601962	0	0	5.7485532407407405	10.365805111339196	IFITM1
GO_Biological_Process_2018	mRNA metabolic process (GO:0016071)	1/97	0.1647703785734911	0.2342937450601962	0	0	5.7485532407407405	10.365805111339196	HNRNPA0
GO_Biological_Process_2018	response to tumor necrosis factor (GO:0034612)	1/97	0.1647703785734911	0.2342937450601962	0	0	5.7485532407407405	10.365805111339196	YBX3
GO_Biological_Process_2018	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	2/396	0.1661552861602847	0.2345225043939653	0	0	2.838143582306019	5.093992253483823	HSPB1;ATP6V0C
GO_Biological_Process_2018	response to molecule of bacterial origin (GO:0002237)	1/98	0.1663230817512098	0.2345225043939653	0	0	5.689003436426117	10.20506581753972	HNRNPA0
GO_Biological_Process_2018	positive regulation of angiogenesis (GO:0045766)	1/103	0.1740445669835931	0.2428713348199881	0	0	5.408769063180828	9.456929169416776	HSPB1
GO_Biological_Process_2018	positive regulation of vasculature development (GO:1904018)	1/104	0.1755804923421938	0.2428713348199881	0	0	5.355987055016182	9.31758409670882	HSPB1
GO_Biological_Process_2018	peptide metabolic process (GO:0006518)	1/104	0.1755804923421938	0.2428713348199881	0	0	5.355987055016182	9.31758409670882	GSTA4
GO_Biological_Process_2018	translational elongation (GO:0006414)	1/105	0.1771136386190957	0.2428713348199881	0	0	5.304220085470085	9.181412564378912	EEF1B2
GO_Biological_Process_2018	mRNA export from nucleus (GO:0006406)	1/105	0.1771136386190957	0.2428713348199881	0	0	5.304220085470085	9.181412564378912	PABPN1
GO_Biological_Process_2018	DNA-templated transcription, termination (GO:0006353)	1/106	0.1786440106564406	0.2428713348199881	0	0	5.253439153439153	9.048314619475114	PABPN1
GO_Biological_Process_2018	fatty acid metabolic process (GO:0006631)	1/106	0.1786440106564406	0.2428713348199881	0	0	5.253439153439153	9.048314619475114	GPX4
GO_Biological_Process_2018	regulation of response to external stimulus (GO:0032101)	1/107	0.1801716133679437	0.2428713348199881	0	0	5.203616352201258	8.918194337277319	TMSB4X
GO_Biological_Process_2018	positive regulation of epithelial cell proliferation (GO:0050679)	1/107	0.1801716133679437	0.2428713348199881	0	0	5.203616352201258	8.918194337277319	NME2
GO_Biological_Process_2018	cellular response to starvation (GO:0009267)	1/107	0.1801716133679437	0.2428713348199881	0	0	5.203616352201258	8.918194337277319	ASNS
GO_Biological_Process_2018	positive regulation of cell cycle process (GO:0090068)	1/107	0.1801716133679437	0.2428713348199881	0	0	5.203616352201258	8.918194337277319	RCC2
GO_Biological_Process_2018	negative regulation of hydrolase activity (GO:0051346)	1/108	0.181696451581132	0.2430891522711204	0	0	5.15472481827622	8.79095962810174	RCC2
GO_Biological_Process_2018	regulation of Wnt signaling pathway (GO:0030111)	1/109	0.1832185301984112	0.2430891522711204	0	0	5.106738683127572	8.666522046159436	ATP6V0C
GO_Biological_Process_2018	regulation of cell motility (GO:2000145)	1/109	0.1832185301984112	0.2430891522711204	0	0	5.106738683127572	8.666522046159436	RCC2
GO_Biological_Process_2018	negative regulation of protein kinase activity (GO:0006469)	1/109	0.1832185301984112	0.2430891522711204	0	0	5.106738683127572	8.666522046159436	HSPB1
GO_Biological_Process_2018	cellular response to insulin stimulus (GO:0032869)	1/110	0.1847378540788072	0.2441437522531687	0	0	5.059633027522936	8.54479661722006	ATP6V0C
GO_Biological_Process_2018	regulation of apoptotic process (GO:0042981)	3/815	0.1903239390854118	0.2505436229366554	0	0	2.0810272384815995	3.452481866457524	NME2;ASNS;HSPB1
GO_Biological_Process_2018	negative regulation of cell growth (GO:0030308)	1/115	0.1922933215627638	0.2521511648507836	0	0	4.836500974658869	7.9741004844715615	JADE1
GO_Biological_Process_2018	regulation of macroautophagy (GO:0016241)	1/116	0.1937962184315805	0.2521595583453384	0	0	4.794202898550725	7.867038101208447	ATP6V0C
GO_Biological_Process_2018	cellular response to interferon-gamma (GO:0071346)	1/116	0.1937962184315805	0.2521595583453384	0	0	4.794202898550725	7.867038101208447	RPL13A
GO_Biological_Process_2018	regulation of phosphorylation (GO:0042325)	1/119	0.1982886022832236	0.2560278121434726	0	0	4.671610169491525	7.558813448212846	HSPB1
GO_Biological_Process_2018	RNA export from nucleus (GO:0006405)	1/119	0.1982886022832236	0.2560278121434726	0	0	4.671610169491525	7.558813448212846	RPSA
GO_Biological_Process_2018	negative regulation of growth (GO:0045926)	1/120	0.1997806438965778	0.2569697595158273	0	0	4.632119514472456	7.460191968044992	JADE1
GO_Biological_Process_2018	negative regulation of cell migration (GO:0030336)	1/121	0.2012699836333163	0.2579010816898388	0	0	4.593287037037037	7.363535517159015	IFITM1
GO_Biological_Process_2018	sulfur compound biosynthetic process (GO:0044272)	1/122	0.2027566262521277	0.2588219054809358	0	0	4.555096418732783	7.268790120703895	GSTA4
GO_Biological_Process_2018	tumor necrosis factor-mediated signaling pathway (GO:0033209)	1/123	0.2042405764894552	0.2597323557620619	0	0	4.517531876138434	7.175903701327498	TMSB4X
GO_Biological_Process_2018	platelet degranulation (GO:0002576)	1/124	0.2057218390754153	0.2602846416058058	0	0	4.480578139114725	7.084825997590153	TMSB4X
GO_Biological_Process_2018	cellular response to cytokine stimulus (GO:0071345)	2/456	0.2062195825185464	0.2602846416058058	0	0	2.455506607929516	3.876787579464633	RPL13A;YBX3
GO_Biological_Process_2018	regulation of mRNA stability (GO:0043488)	1/128	0.2116201076481627	0.2661043890948911	0	0	4.338582677165355	6.737656447306114	HSPB1
GO_Biological_Process_2018	adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)	1/134	0.2203876822446283	0.2760990666038653	0	0	4.141604010025063	6.263625610568688	AKAP12
GO_Biological_Process_2018	neutrophil degranulation (GO:0043312)	2/479	0.2218785528694987	0.2766786419075646	0	0	2.3343516022761306	3.5146583784962067	NME2;ATP6V0C
GO_Biological_Process_2018	neutrophil activation involved in immune response (GO:0002283)	2/483	0.2246137926249643	0.2766786419075646	0	0	2.3144639144639143	3.456357523179612	NME2;ATP6V0C
GO_Biological_Process_2018	positive regulation of transferase activity (GO:0051347)	1/137	0.2247358203084047	0.2766786419075646	0	0	4.049632352941177	6.045411444773934	PABPN1
GO_Biological_Process_2018	response to cytokine (GO:0034097)	1/138	0.2261799492957387	0.2766786419075646	0	0	4.019870235198702	5.975233044514787	IFITM1
GO_Biological_Process_2018	neutrophil mediated immunity (GO:0002446)	2/487	0.2273520717225435	0.2766786419075646	0	0	2.2949042709867453	3.3993395418674446	NME2;ATP6V0C
GO_Biological_Process_2018	cellular response to growth factor stimulus (GO:0071363)	1/139	0.2276214607468673	0.2766786419075646	0	0	3.990539452495974	5.90628287392946	HSPB1
GO_Biological_Process_2018	inorganic cation transmembrane transport (GO:0098662)	1/140	0.2290603593240668	0.2766786419075646	0	0	3.961630695443645	5.838531409590836	ATP6V0C
GO_Biological_Process_2018	negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)	1/140	0.2290603593240668	0.2766786419075646	0	0	3.961630695443645	5.838531409590836	TMSB4X
GO_Biological_Process_2018	response to lipid (GO:0033993)	1/140	0.2290603593240668	0.2766786419075646	0	0	3.961630695443645	5.838531409590836	HNRNPA0
GO_Biological_Process_2018	positive regulation of Wnt signaling pathway (GO:0030177)	1/140	0.2290603593240668	0.2766786419075646	0	0	3.961630695443645	5.838531409590836	ATP6V0C
GO_Biological_Process_2018	cellular protein complex assembly (GO:0043623)	1/144	0.2347899168512696	0.2825864356388495	0	0	3.85003885003885	5.578953217926415	GPX4
GO_Biological_Process_2018	regulation of protein kinase activity (GO:0045859)	1/147	0.2390598746493815	0.28636430355713	0	0	3.770357686453577	5.395537327103972	HSPB1
GO_Biological_Process_2018	negative regulation of canonical Wnt signaling pathway (GO:0090090)	1/148	0.2404780353313584	0.28636430355713	0	0	3.744520030234316	5.33641481020768	JADE1
GO_Biological_Process_2018	regulated exocytosis (GO:0045055)	1/148	0.2404780353313584	0.28636430355713	0	0	3.744520030234316	5.33641481020768	TMSB4X
GO_Biological_Process_2018	regulation of G2/M transition of mitotic cell cycle (GO:0010389)	1/149	0.2418936242745984	0.2870357442976749	0	0	3.719031531531531	5.278262347243474	RCC2
GO_Biological_Process_2018	spermatogenesis (GO:0007283)	1/153	0.2475303534745478	0.2926937863892022	0	0	3.620431286549708	5.054926044171352	GPX4
GO_Biological_Process_2018	male gamete generation (GO:0048232)	1/154	0.2489331517218061	0.2933233291267436	0	0	3.5965867828612925	5.001308867571501	GPX4
GO_Biological_Process_2018	ribonucleoprotein complex assembly (GO:0022618)	1/156	0.2517311187494596	0.2955867143504107	0	0	3.549820788530466	4.896600610022758	RPSA
GO_Biological_Process_2018	positive regulation of cellular biosynthetic process (GO:0031328)	1/159	0.2559090630217686	0.2994491466608889	0	0	3.4818917018284106	4.745585521302798	KLF2
GO_Biological_Process_2018	negative regulation of intracellular signal transduction (GO:1902532)	1/161	0.2586817404514753	0.3016461817721356	0	0	3.4380208333333333	4.648743159713795	TMSB4X
GO_Biological_Process_2018	negative regulation of cellular process (GO:0048523)	2/534	0.2596923656014003	0.3017804386471445	0	0	2.087110633727175	2.8139626857552487	IFITM1;JADE1
GO_Biological_Process_2018	regulation of mitotic cell cycle (GO:0007346)	1/165	0.2641969701519362	0.305960065090043	0	0	3.353489159891599	4.463696471549991	ASNS
GO_Biological_Process_2018	regulation of inflammatory response (GO:0050727)	1/166	0.2655695273575301	0.3064963380804372	0	0	3.332996632996633	4.419148907217865	TMSB4X
GO_Biological_Process_2018	mitochondrion organization (GO:0007005)	1/167	0.2669395932450303	0.3070260850633966	0	0	3.3127510040160644	4.375259203099712	CHCHD10
GO_Biological_Process_2018	negative regulation of Wnt signaling pathway (GO:0030178)	1/174	0.2764606670982193	0.3168953905173467	0	0	3.1775850995504173	4.085378967174108	JADE1
GO_Biological_Process_2018	regulation of angiogenesis (GO:0045765)	1/177	0.2805041954180982	0.3198063573340484	0	0	3.1229482323232323	3.969787477726487	HSPB1
GO_Biological_Process_2018	cellular response to lipid (GO:0071396)	1/178	0.2818471457810456	0.3198063573340484	0	0	3.105147520401758	3.93232898320769	PABPN1
GO_Biological_Process_2018	negative regulation of protein phosphorylation (GO:0001933)	1/178	0.2818471457810456	0.3198063573340484	0	0	3.105147520401758	3.93232898320769	HSPB1
GO_Biological_Process_2018	phosphate-containing compound metabolic process (GO:0006796)	1/183	0.2885253982566023	0.3262854335989092	0	0	3.019078144078144	3.752630086051709	GPX4
GO_Biological_Process_2018	regulation of GTPase activity (GO:0043087)	1/188	0.2951432114162228	0.3326530509942043	0	0	2.9376114081996434	3.58475127373576	RCC2
GO_Biological_Process_2018	positive regulation of cell differentiation (GO:0045597)	1/194	0.3030055560079692	0.3403762412489521	0	0	2.8454231433506045	3.3974470046218697	IFITM1
GO_Biological_Process_2018	regulation of cell growth (GO:0001558)	1/201	0.3120704738038972	0.3493945171824364	0	0	2.744861111111111	3.196462786581096	JADE1
GO_Biological_Process_2018	positive regulation of multicellular organismal process (GO:0051240)	1/202	0.3133560616225988	0.3496721614795225	0	0	2.7310668877833058	3.169171413886664	NME2
GO_Biological_Process_2018	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	1/204	0.3159202283141453	0.3513700229104521	0	0	2.7038861521620143	3.115594835348194	HSPB1
GO_Biological_Process_2018	positive regulation of signal transduction (GO:0009967)	1/206	0.3184750773498031	0.353046385088433	0	0	2.677235772357724	3.063322773224085	ATP6V0C
GO_Biological_Process_2018	regulation of canonical Wnt signaling pathway (GO:0060828)	1/213	0.3273441467937775	0.3611311859277375	0	0	2.58791928721174	2.8900413304002948	JADE1
GO_Biological_Process_2018	cytokine-mediated signaling pathway (GO:0019221)	2/633	0.3279114032459574	0.3611311859277375	0	0	1.7506905139234774	1.952040614680665	IFITM1;TMSB4X
GO_Biological_Process_2018	ion transmembrane transport (GO:0034220)	1/219	0.3348567413727333	0.367578898510134	0	0	2.515927624872579	2.752556848217334	ATP6V0C
GO_Biological_Process_2018	apoptotic process (GO:0006915)	1/231	0.3496378079063128	0.3825582508585305	0	0	2.3832125603864736	2.5044167809338336	JADE1
GO_Biological_Process_2018	defense response to bacterium (GO:0042742)	1/241	0.3617107951381229	0.3944871778690855	0	0	2.282754629629629	2.3213566836284536	RPL30
GO_Biological_Process_2018	regulation of immune response (GO:0050776)	1/251	0.3735656128442092	0.4060679262171626	0	0	2.190333333333333	2.156737167402228	IFITM1
GO_Biological_Process_2018	inflammatory response (GO:0006954)	1/252	0.3747392434823073	0.4060679262171626	0	0	2.1814962372731297	2.141192757453422	HNRNPA0
GO_Biological_Process_2018	regulation of protein phosphorylation (GO:0001932)	1/261	0.3852060959277081	0.4160719689988386	0	0	2.105021367521368	2.0081414930225936	HSPB1
GO_Biological_Process_2018	regulation of programmed cell death (GO:0043067)	1/268	0.3932289260705844	0.4233806648108209	0	0	2.049105285060341	1.9125597275076085	NME2
GO_Biological_Process_2018	cellular response to oxygen-containing compound (GO:1901701)	1/274	0.4000244845047174	0.4293256410130248	0	0	2.0034595034595037	1.835628744174127	PABPN1
GO_Biological_Process_2018	positive regulation of macromolecule metabolic process (GO:0010604)	1/276	0.4022731710762078	0.4303684401672445	0	0	1.9886868686868688	1.810945774540716	KLF2
GO_Biological_Process_2018	MAPK cascade (GO:0000165)	1/278	0.4045136565868734	0.4313958932587858	0	0	1.974127557160048	1.7867231966241666	PABPN1
GO_Biological_Process_2018	ion transport (GO:0006811)	1/289	0.4166910274234963	0.4429806821505307	0	0	1.8976658950617284	1.6612362197266808	ATP6V0C
GO_Biological_Process_2018	protein transport (GO:0015031)	1/326	0.4558991265474438	0.4831383825361276	0	0	1.6784615384615384	1.3184041923801344	ATP6V0C
GO_Biological_Process_2018	positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	2/848	0.469117714676488	0.495588306727199	0	0	1.2912529550827423	0.9773513647548524	NME2;KLF2
GO_Biological_Process_2018	negative regulation of cell proliferation (GO:0008285)	1/363	0.4925383150095991	0.5187044129944841	0	0	1.5040669122160837	1.0651546548265691	IFITM1
GO_Biological_Process_2018	transmembrane transport (GO:0055085)	1/378	0.5066980091430833	0.5319539846766949	0	0	1.4431181844974947	0.9810896044709914	ATP6V0C
GO_Biological_Process_2018	phosphorylation (GO:0016310)	1/386	0.5140918888214097	0.5380402687354504	0	0	1.4125541125541126	0.9398474801528096	CHCHD10
GO_Biological_Process_2018	positive regulation of cell proliferation (GO:0008284)	1/424	0.547765568169242	0.5715077290186829	0	0	1.2831625952193328	0.7723456759418039	NME2
GO_Biological_Process_2018	transcription from RNA polymerase II promoter (GO:0006366)	1/485	0.597127429643714	0.621086246265221	0	0	1.1179407713498624	0.5764379177485586	PABPN1
